no,ranking,bookname,authors,publisher,publication_year,isbn13,addition_symbol,vol,class_no,class_nm,bookImageURL,bookDtlUrl,loan_count
836,834,숙론 =어떻게 마주 앉아 대화할 것인가 /Discourse ,지은이: 최재천,김영사,2024,9788934950196,3330.0,,802.53,"문학 > 문학 > 문장작법, 수사학",https://image.aladin.co.kr/product/33915/47/cover200/8934950196_2.jpg,https://data4library.kr/bookV?seq=6874215,598
837,834,빛과 물질에 관한 이론 :앤드루 포터 소설 ,지은이: 앤드루 포터 ;옮긴이: 김이선,문학동네,2019,9788954656160,3840.0,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/19166/33/cover/8954656161_1.jpg,https://data4library.kr/bookV?seq=5407572,598
838,834,빵 공장이 들썩들썩 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2015,9791185564951,77830.0,27.0,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/6060/82/cover/6000855326_1.jpg,https://data4library.kr/bookV?seq=2645822,598
839,834,문어 목욕탕 ,최민지 글·그림,노란상상,2018,9791188867127,77810.0,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/139/111/13911125.jpg?type=m1&udate=20180814,https://data4library.kr/bookV?seq=3870049,598
840,834,"말하지 않으면 인생은 바뀌지 않는다 :세계 최고의 커뮤니케이션 코치, 샘 혼의 더 이상 물러서지 않는 단호한 대화법 ",샘 혼 지음 ;서은경 옮김,서삼독,2024,9791193904046,3190.0,,802.56,"문학 > 문학 > 문장작법, 수사학",https://image.aladin.co.kr/product/33915/71/cover200/k982930028_1.jpg,https://data4library.kr/bookV?seq=6874237,598
841,841,11문자 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 민경욱,RHK(알에이치코리아),2018,9788925563770,3830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/15645/53/cover/8925563770_1.jpg,https://data4library.kr/bookV?seq=3835266,597
842,841,지구인만큼 지구를 사랑할 순 없어 :정세랑 에세이 ,지은이: 정세랑,위즈덤하우스,2021,9791191583793,3810.0,,816.7,"문학 > 한국문학 > 일기, 서간, 기행",https://image.aladin.co.kr/product/27318/46/cover/k272732228_2.jpg,https://data4library.kr/bookV?seq=6001331,597
843,843,비 그친 오후의 헌책방 :야기사와 사토시 소설 ,지은이: 야기사와 사토시 ;옮긴이: 서혜영,다산북스,2024,9791130653891,3830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/34286/10/cover200/k302932076_1.jpg,https://data4library.kr/bookV?seq=6918759,596
844,843,체공녀 강주룡 :박서련 장편소설 ,지은이: 박서련,한겨레출판,2018,9791160401745,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/15651/44/cover/k712533032_1.jpg,https://data4library.kr/bookV?seq=3836280,596
845,845,허송세월 :김훈 산문 ,지은이: 김훈,나남,2024,9788930041683,4040.0,,814.62,문학 > 한국문학 > 수필,https://image.aladin.co.kr/product/34053/16/cover200/893004168x_1.jpg,https://data4library.kr/bookV?seq=6884602,595
846,845,엉덩이탐정 :뿡뿡 사라진 과자를 찾아라! ,트롤 글·그림 ;전경아 옮김,문학수첩리틀북,2015,9788959761654,77830.0,1.0,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/5690/55/cover/8959761656_2.jpg,https://data4library.kr/bookV?seq=2620420,595
847,845,엉덩이탐정 :뿡뿡 쪼그만 서장의 대위기!? ,트롤 글·그림 ;전경아 옮김,문학수첩리틀북,2017,9788959762088,77830.0,3.0,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/10820/1/cover/8959762083_1.jpg,https://data4library.kr/bookV?seq=3433852,595
848,845,천하무적 개냥이 수사대 :시즌2,이승민 글 ;윤태규 그림,위즈덤하우스,2023,9791168126596,74810.0,21.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32085/60/cover/k092834094_1.jpg,https://data4library.kr/bookV?seq=6733994,595
849,845,(전설의 모험왕) 엉덩이 댄디 :the young,원작·감수: 트롤 ;옮긴이: 김정화,미래엔,2021,9791168414938,77830.0,5.0,830.0,문학 > 일본문학 > 일본문학,https://image.aladin.co.kr/product/31080/94/cover/k102831620_1.jpg,https://data4library.kr/bookV?seq=6640096,595
850,850,들꽃 식혜 :백유연 그림책 ,글·그림: 백유연,웅진씽크빅,2023,9788901275253,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32505/49/cover/8901275252_1.jpg,https://data4library.kr/bookV?seq=6765545,594
851,850,내 멋대로 동생 뽑기 ,최은옥 글 ;김무연 그림,김영사,2019,9788934994947,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/18686/39/cover/8934994940_1.jpg,https://data4library.kr/bookV?seq=5382329,594
852,850,불안구슬 :한솔 그림책 ,글·그림: 한솔,노란돼지,2024,9791159954092,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33067/40/cover/k422937097_1.jpg,https://data4library.kr/bookV?seq=6808901,594
853,853,날씨 상점 ,글·그림: 토마쓰리,웅진씽크빅,2023,9788901272788,,102.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31888/31/cover/8901272784_1.jpg,https://data4library.kr/bookV?seq=6713615,593
854,853,내 멋대로 장래 희망 뽑기 ,최은옥 글 ;김무연 그림,김영사,2023,9788934940999,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32463/71/cover/8934940999_1.jpg,https://data4library.kr/bookV?seq=6760530,593
855,853,엉덩이탐정 :뿡뿡 무지개 다이아몬드를 찾아라! ,트롤 글·그림 ;전경아 옮김,문학수첩리틀북,2016,9788959761906,77830.0,2.0,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/8168/5/cover/8959761907_1.jpg,https://data4library.kr/bookV?seq=3150000,593
856,853,눈사람 마을의 아이스크림 ,송호정 글 ;효뚠 그림,달리,2022,9788959984596,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30636/69/cover/8959984590_2.jpg,https://data4library.kr/bookV?seq=6610227,593
857,853,그래서 뭐? =So what? ,소니아 쿠데르 글 ;이다랑 옮김,제이포럼,2024,9791197525391,73860.0,,863.0,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/33496/54/cover/k742938454_1.jpg,https://data4library.kr/bookV?seq=6836287,593
858,858,달님 송편 :추석 그림책 ,글: 안영은 ;그림: 서영,키즈엠,2024,9791164634798,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34330/73/cover200/k732932685_1.jpg,https://data4library.kr/bookV?seq=6923062,592
859,859,엉덩이 탐정 :뿡뿡 괴도가 나타나다! ,트롤 글·그림 ;전경아 옮김,문학수첩리틀북,2019,9788959762408,77830.0,5.0,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/18962/22/cover/8959762407_1.jpg,https://data4library.kr/bookV?seq=5397921,591
860,860,내가 할배냥 ,홍민정 글 ;하민석 그림,김영사,2025,9791173321009,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35796/41/cover200/k622036459_1.jpg,https://data4library.kr/bookV?seq=7018160,590
861,860,가해자들 :정소현 소설 ,지은이: 정소현,H(현대문학),2020,9791190885362,4810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/24790/61/cover/k082633114_1.jpg,https://data4library.kr/bookV?seq=5786396,590
862,862,에블린 휴고의 일곱 남편 ,테일러 젠킨스 레이드 지음 ;박미경 옮김,에스알제이,2023,9791188102235,3840.0,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/31792/29/cover/k442833114_1.jpg,https://data4library.kr/bookV?seq=6702798,589
863,863,연애의 행방 ,히가시노 게이고 지음 ;양윤옥 옮김,소미미디어,2018,9791161903538,3830.0,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/13056/2/cover/k532532897_1.jpg,https://data4library.kr/bookV?seq=3692494,588
864,864,(한밤중) 달빛 식당 ,이분희 글 ;윤태규 그림,비룡소,2018,9788949161969,74800.0,265.0,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/134/248/13424876.jpg?type=m1&udate=20180427,https://data4library.kr/bookV?seq=3722124,587
865,865,누군가를 이토록 사랑한 적 :이병률 시집 ,지은이: 이병률,문학과지성사,2024,9788932042725,3810.0,,811.7,문학 > 한국문학 > 시,https://image.aladin.co.kr/product/33824/43/cover200/8932042721_1.jpg,https://data4library.kr/bookV?seq=6864198,586
866,865,(엉뚱한 기자) 김방구 :목에 사는 두꺼비 ,주봄 글 ;한승무 그림,비룡소,2022,9788949168029,74800.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30542/5/cover/8949168022_1.jpg,https://data4library.kr/bookV?seq=6597419,586
867,865,우다다 꽁냥파크,권혁진 글 ;심보영 그림,비룡소,2023,9788949168098,74800.0,2.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32245/98/cover/894916809x_1.jpg,https://data4library.kr/bookV?seq=6746505,586
868,865,완전 (망)한 여행 :망한 여행도 다시 보면 완전한 여행이 될 수 있지 ,"지은이: 허휘수,서솔",상상출판,2024,9791167822048,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/34351/48/cover200/k632932995_1.jpg,https://data4library.kr/bookV?seq=6918439,586
869,869,(2024 제15회) 젊은작가상 수상작품집 ,"지은이: 김멜라,전지영",문학동네,2024,9788954638746,3810.0,15.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33711/13/cover/8954638740_1.jpg,https://data4library.kr/bookV?seq=6854379,584
870,869,슬픈 세상의 기쁜 말 :당신을 살아 있게 하는 말은 무엇입니까 ,지은이: 정혜윤,위고,2021,9791186602645,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/27693/95/cover/k352733435_2.jpg,https://data4library.kr/bookV?seq=6065685,584
871,871,나는 오래된 거리처럼 너를 사랑하고 :진은영 시집 ,지은이: 진은영,문학과지성사,2022,9788932040448,3810.0,,811.7,문학 > 한국문학 > 시,https://image.aladin.co.kr/product/30036/43/cover/8932040443_1.jpg,https://data4library.kr/bookV?seq=6551114,583
872,872,뼈뼈 사우루스,글·그림: 암모나이트 ;김정화 옮김,미래엔,2018,9791162336069,74830.0,1.0,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/16414/87/cover/k362533648_1.jpg,https://data4library.kr/bookV?seq=3871379,582
873,873,괜찮아 아저씨 ,김경희 글·그림,비룡소,2017,9788949105048,74800.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/10094/35/cover/8949105047_1.jpg,https://data4library.kr/bookV?seq=3408925,581
874,874,왜냐면… ,안녕달 글·그림,책읽는곰,2017,9791158360382,77810.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/10676/46/cover/k082530548_1.jpg,https://data4library.kr/bookV?seq=3431097,580
875,875,(2024 제15회) 젊은작가상 수상작품집 ,"지은이: 김멜라,전지영",문학동네,2024,9788954638746,3810.0,2024.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33711/13/cover/8954638740_1.jpg,https://data4library.kr/bookV?seq=6854379,579
876,875,사랑의 생애 :이승우 장편소설 ,지은이: 이승우,위즈덤하우스,2017,9788959134823,3810.0,,813.62,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/10363/54/cover/8959134821_1.jpg,https://data4library.kr/bookV?seq=3416621,579
877,875,엄마의 이상한 출근길 :김영진 그림책 ,지은이: 김영진,책읽는곰,2021,9791158362270,77810.0,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/189/260/18926004.jpg?type=m1&udate=20210413,https://data4library.kr/bookV?seq=5961998,579
878,875,브레드이발소 =Bread barbershop,원작·그림: 몬스터스튜디오,한솔수북,2020,9791170287339,77810.0,3.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/26666/43/cover/k482730677_1.jpg,https://data4library.kr/bookV?seq=5941865,579
879,879,왜 띄어 써야 돼? ,박규빈 글·그림,길벗어린이,2016,9788955823707,77810.0,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/111/418/11141845.jpg?type=m1&udate=20170606,https://data4library.kr/bookV?seq=3355599,578
880,879,방황하는 칼날 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 민경욱,대원씨아이,2021,9791136278630,3830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/27601/80/cover/k332733920_1.jpg,https://data4library.kr/bookV?seq=6060834,578
881,879,첫사랑의 침공 :권혁일 단편집 ,지은이: 권혁일,안전가옥,2024,9791193024713,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34034/68/cover200/k762931262_1.jpg,https://data4library.kr/bookV?seq=6889377,578
882,882,다섯째 아이,도리스 레싱 지음;정덕애 옮김,민음사,1999,9788937460272,4840.0,27.0,843.0,문학 > 영미문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/000/051/00005169.jpg?type=m1&udate=20130130,https://data4library.kr/bookV?seq=2390272,577
883,882,불만이 있어요 ,요시타케 신스케 글·그림 ;김정화 옮김,봄나무,2016,9791156130796,77830.0,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/7341/56/cover/k142434005_1.jpg,https://data4library.kr/bookV?seq=3109760,577
884,884,생일엔 마라탕,글: 류미정 ;그림: 손수정,밝은미래,2024,9788965466970,73810.0,2.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34198/79/cover200/8965466970_1.jpg,https://data4library.kr/bookV?seq=6893892,576
885,884,바삭바삭 갈매기 ,전민걸 글·그림,한림출판사,2014,9788970947273,77810.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/4956/1/cover/8970947272_1.jpg,https://data4library.kr/bookV?seq=2615603,576
886,884,"내 문장이 그렇게 이상한가요? :내가 쓴 글, 내가 다듬는 법 ",김정선 지음,유유,2016,9791185152431,3800.0,,802.041,"문학 > 문학 > 문장작법, 수사학",http://image.aladin.co.kr/product/7492/3/cover/k752434117_1.jpg,https://data4library.kr/bookV?seq=3116271,576
887,884,할머니의 용궁 여행 ,권민조 글·그림,천개의바람,2020,9791190077439,77810.0,91.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/23678/35/cover/k442638935_1.jpg,https://data4library.kr/bookV?seq=5645091,576
888,888,꿀벌의 예언 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2023,9788932923413,4860.0,1.0,863.0,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/31877/64/cover/8932923418_2.jpg,https://data4library.kr/bookV?seq=6710990,575
889,888,부지런한 사랑 :이슬아 에세이 ,지은이: 이슬아,문학동네,2020,9788954675352,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/25349/60/cover/8954675352_1.jpg,https://data4library.kr/bookV?seq=5779951,575
890,888,드래곤 마스터,글: 트레이시 웨스트 ;옮김: 윤영,다산북스,2023,9791130696812,74840.0,1.0,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/31317/45/cover/k902832980_1.jpg,https://data4library.kr/bookV?seq=6657252,575
891,888,시와 산책 =Poetry and walks ,지은이: 한정원,시간의흐름,2020,9791196517199,4810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/24369/80/cover/k262630212_1.jpg,https://data4library.kr/bookV?seq=5699469,575
892,892,기분 가게 ,도키 나쓰키 글·그림 ;김숙 옮김,김영사,2022,9788934967286,77830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/28973/56/cover/8934967285_1.jpg,https://data4library.kr/bookV?seq=6413648,573
893,892,이게 정말 뭘까? ,요시타케 신스케 글·그림 ;김정화 옮김,김영사,2020,9788934991922,77830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/24790/62/cover/8934991925_1.jpg,https://data4library.kr/bookV?seq=5816066,573
894,892,타운하우스 =전지영 소설집 /Townhouse ,지은이: 전지영,창비,2024,9788936439675,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35312/77/cover200/8936439677_1.jpg,https://data4library.kr/bookV?seq=6983145,573
895,892,카라마조프 가의 형제들,도스토예프스키 [지음];김연경 옮김,민음사,2007,9788937461545,4800.0,154.0,892.8,문학 > 기타 제문학 > 인도-유럽계문학,http://image.aladin.co.kr/product/98/80/cover/8937461544_2.jpg,https://data4library.kr/bookV?seq=2423509,573
896,892,시끌벅적 바다 여행 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2023,9791158364168,77830.0,10.0,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/32049/21/cover/k992834983_1.jpg,https://data4library.kr/bookV?seq=6729172,573
897,897,선더헤드 :닐 셔스터먼 장편소설 ,지은이: 닐 셔스터먼 ;옮긴이: 이수현,열린책들,2023,9788932923055,4840.0,2.0,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/31033/94/cover/8932923051_1.jpg,https://data4library.kr/bookV?seq=6636748,571
898,897,버진 수어사이드 ,지은이: 제프리 유제니디스 ;옮긴이: 이화연,민음사,2024,9788937464584,4800.0,458.0,843.5,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/35708/3/cover200/8937464586_1.jpg,https://data4library.kr/bookV?seq=7008668,571
899,897,왔구마 :고구마구마,"글: 조주희,이두희",킨더랜드,2023,9791170820635,74810.0,6.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33954/40/cover200/k342930439_1.jpg,https://data4library.kr/bookV?seq=6876709,571
900,900,블랙 쇼맨과 이름 없는 마을의 살인 ,지은이: 히가시노 게이고 ;옮긴이: 최고은,RHK(알에이치코리아),2020,9788925591711,3830.0,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/25659/89/cover/8925591715_1.jpg,https://data4library.kr/bookV?seq=5816496,570
901,900,내 인생 최악의 일주일,"지은이: 이바 아모리스,옮긴이: 김영진",비룡소,2024,9788949144511,74800.0,1.0,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/34534/61/cover200/8949144514_1.jpg,https://data4library.kr/bookV?seq=6936452,570
902,900,으쌰으쌰 당근 :멜리 그림책 ,멜리,책읽는곰,2021,9791158362508,77810.0,80.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27417/97/cover/k922732650_1.jpg,https://data4library.kr/bookV?seq=6037842,570
903,900,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2021,9791191496048,77820.0,3.0,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/product/27819/3/cover/k292734679_1.jpg,https://data4library.kr/bookV?seq=6084610,570
904,904,시간의 계곡 :스콧 알렉산더 하워드 장편소설 ,지은이: 스콧 알렉산더 하워드 ;옮긴이: 김보람,다산북스,2025,9791130662596,3840.0,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/35433/80/cover200/k642035736_2.jpg,https://data4library.kr/bookV?seq=7002855,569
905,904,"어서 와요, 달평 씨 :신민재 그림책 ",신민재,책읽는곰,2021,9791158362539,77810.0,82.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27794/54/cover/k822734064_1.jpg,https://data4library.kr/bookV?seq=6078872,569
906,904,(세상이 멸망하고) 소심한 사람들만 남았다 :김이환 장편소설 ,저자: 김이환,교보문고,2023,9791170610120,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31980/80/cover/k262834463_1.jpg,https://data4library.kr/bookV?seq=6722536,569
907,904,(설민석의) 우리 고전 대모험,"글: 설민석,그림: 강신영",Dankkum i(단꿈아이),2024,9791193031414,74810.0,1.0,813.5,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33397/43/cover/k242938510_1.jpg,https://data4library.kr/bookV?seq=6831160,569
908,908,(새콤달콤 캐치! 티니핑) 사라진 매직 슈가볼 ,원작·그림: SAMG ;엮음: 아이휴먼 편집부,휴먼큐브,2023,9791165383763,77810.0,1.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33067/52/cover/k842937097_1.jpg,https://data4library.kr/bookV?seq=6808534,568
909,908,멍멍말 통역사 김야옹,글: 강효미 ;그림: 윤태규,아울북(북이십일 아울북),2024,9791171178155,74810.0,1.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34880/71/cover200/k772933159_1.jpg,https://data4library.kr/bookV?seq=6956037,568
910,908,꼭 그런 건 아니야 ,글: 매튜 맥커너히 ;옮김: 황석희,서삼독,2025,9791193904299,77840.0,,843.0,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/35792/28/cover200/k122036353_1.jpg,https://data4library.kr/bookV?seq=7012755,568
911,911,너무 잘하려고 애쓰지 마라 :나태주 시집 ,지은이: 나태주,열림원,2022,9791170400608,3810.0,,811.62,문학 > 한국문학 > 시,https://image.aladin.co.kr/product/29566/59/cover/k702837352_1.jpg,https://data4library.kr/bookV?seq=6472560,567
912,912,엄마는 회사에서 내 생각 해? ,김영진 글·그림,길벗어린이,2014,9788955823066,77810.0,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/4883/74/cover/8955823061_1.jpg,https://data4library.kr/bookV?seq=2430942,566
913,913,해든 분식 ,동지아 글 ;윤정주 그림,문학동네,2024,9791141607791,73810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34942/93/cover200/k562934467_1.jpg,https://data4library.kr/bookV?seq=6958972,565
914,914,편의점 인간 ,무라타 사야카 지음 ;김석희 옮김,살림,2016,9788952235268,3830.0,,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/112/286/11228632.jpg?type=m1&udate=20180609,https://data4library.kr/bookV?seq=3380628,564
915,914,엄마 까투리 ,권정생 글 ;김세현 그림,낮은산,2008,9788989646488,77810.0,,813.6,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/213/52/cover/8989646480_1.jpg,https://data4library.kr/bookV?seq=2199966,564
916,914,죽은 남편이 돌아왔다 :제인도 장편소설 ,지은이: 제인도,팩토리나인,2023,9791165348281,3810.0,2.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32825/74/cover/k202936807_1.jpg,https://data4library.kr/bookV?seq=6789616,564
917,914,마지막 증명 ,지은이: 이하진,안전가옥,2024,9791193024485,3810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33322/76/cover/k952938682_2.jpg,https://data4library.kr/bookV?seq=6824660,564
918,918,나는 정말 어디에 있는 걸까 ,요시타케 신스케 글·그림 ;권남희 옮김,주니어김영사,2023,9788934940821,77830.0,,833.6,문학 > 일본문학 > 소설,https://shopping-phinf.pstatic.net/main_4229606/42296064623.20230829092633.jpg,https://data4library.kr/bookV?seq=6756041,563
919,918,깊은 밤 필통 안에서 ,길상효 글 ;심보영 그림,비룡소,2021,9788949162072,74800.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/26613/30/cover/8949162075_1.jpg,https://data4library.kr/bookV?seq=5932605,563
920,918,공룡 택배 회사 ,이혜원 글 ;강은옥 그림,해와나무,2022,9788962682502,77810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/28885/16/cover/8962682508_1.jpg,https://data4library.kr/bookV?seq=6403385,563
921,918,해바라기가 피지 않는 여름 ,미치오 슈스케 지음 ;김윤수 옮김,들녘,2014,9788975270062,4830.0,,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/081/442/08144230.jpg?type=m1&udate=20180223,https://data4library.kr/bookV?seq=2355173,563
922,918,모순:양귀자 장편소설,양귀자 지음,살림출판사,1998,9788985577922,3810.0,,813.6,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/4/98/cover/8985577921_1.jpg,https://data4library.kr/bookV?seq=1302160,563
923,918,(반짝반짝 캐치! 티니핑) 내가 책임질게! ,원작·그림: SAMG ;엮음: 아이휴먼 편집부,휴먼큐브,2022,9791165383220,77810.0,2.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/29456/76/cover/k712837131_1.jpg,https://data4library.kr/bookV?seq=6461899,563
924,924,그녀를 지키다 :장바티스트 앙드레아 장편소설 ,지은이: 장바티스트 앙드레아 ;옮긴이: 정혜용,열린책들,2025,9788932924984,3860.0,,863.0,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/36072/76/cover200/8932924988_1.jpg,https://data4library.kr/bookV?seq=7031287,562
925,924,오리 부리 이야기 ,황선애 글 ;간장 그림,비룡소,2022,9788949162386,74800.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/29170/7/cover/8949162385_1.jpg,https://data4library.kr/bookV?seq=6431736,562
926,924,으라차차 라면 가게 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2022,9791158363475,77830.0,9.0,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/29676/63/cover/k582838187_1.jpg,https://data4library.kr/bookV?seq=6487548,562
927,927,벚꽃 팝콘 ,글·그림: 백유연,웅진씽크빅,2020,9788901241371,74810.0,58.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/23652/27/cover/8901241374_1.jpg,https://data4library.kr/bookV?seq=5643236,561
928,927,너무 늦은 시간 :클레어 키건 소설 ,지은이: 클레어 키건 ;옮긴이: 허진,다산북스,2025,9791130664903,3840.0,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/36709/50/cover200/k962030793_1.jpg,https://data4library.kr/bookV?seq=7089794,561
929,927,무궁화꽃이 피었습니다 ,글: 천미진 ;그림: 강은옥,키즈엠,2019,9791164630295,74810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/20814/63/cover/k632636777_1.jpg,https://data4library.kr/bookV?seq=5479394,561
930,927,브레드이발소 =Bread barbershop,원작·그림: 몬스터스튜디오,한솔수북,2020,9791170287872,77810.0,4.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27356/33/cover/k762732522_1.jpg,https://data4library.kr/bookV?seq=6034064,561
931,927,"식물, 상점 :강민영 장편소설 ",지은이: 강민영,한겨레엔,2024,9791172130657,4810.0,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34115/0/cover200/k442931480_1.jpg,https://data4library.kr/bookV?seq=6889705,561
932,932,심판 ,베르나르 베르베르 지음 ;전미연 옮김,열린책들,2020,9788932920405,3860.0,,862.0,문학 > 프랑스문학 > 희곡,https://image.aladin.co.kr/product/24919/70/cover/8932920400_1.jpg,https://data4library.kr/bookV?seq=5738734,560
933,932,오롯이 내 인생이잖아요 :밀라논나 이야기 ,"장명숙,이경신 지음",김영사,2024,9788934918950,3810.0,,818.0,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/34577/37/cover200/8934918950_1.jpg,https://data4library.kr/bookV?seq=6939446,560
934,932,"(알쏭달쏭 캐치! 티니핑) 침착해, 로미! ",원작·그림: SAMG ;엮음: 아이휴먼 편집부,휴먼큐브,2022,9791165383336,77810.0,1.0,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30539/98/cover/k062830697_2.jpg,https://data4library.kr/bookV?seq=6599818,560
