no,ranking,bookname,authors,publisher,publication_year,isbn13,addition_symbol,vol,class_no,class_nm,bookImageURL,bookDtlUrl,loan_count
1219,1218,고양이 찻집 ,박종진 씀 ;설찌 그림,소원나무,2021,9791170441168,74810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/28268/50/cover/k922835896_1.jpg,https://data4library.kr/bookV?seq=6333240,905
1220,1218,나는 빵점! ,한라경 글 ;정인하 그림,토끼섬,2021,9791197453304,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27669/59/cover/k692733338_1.jpg,https://data4library.kr/bookV?seq=6065054,905
1221,1221,13층 나무 집 ,앤디 그리피스 글 ;신수진 옮김,시공사,2015,9788952773104,74840,,843,문학 > 영미문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/089/205/08920553.jpg?type=m1&udate=20170223,https://data4library.kr/bookV?seq=2402918,903
1222,1221,내 엉덩이는 내가 책임진다 ,강정연 글 ;차야다 그림,다산북스,2025,9791130663258,73810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35781/52/cover200/k802036344_1.jpg,https://data4library.kr/bookV?seq=7012758,903
1223,1221,절창 :구병모 장편소설 ,지은이: 구병모,문학동네,2025,9791141602451,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/37172/36/cover200/k662031678_1.jpg,https://data4library.kr/bookV?seq=7149374,903
1224,1224,백설공주에게 죽음을 ,넬레 노이하우스 지음 ;김진아 옮김,북로드,2011,9788991239685,03850,,853,문학 > 독일문학 > 소설,http://image.aladin.co.kr/product/873/84/cover/8991239684_2.jpg,https://data4library.kr/bookV?seq=1139434,902
1225,1224,천하무적 개냥이 수사대 :시즌2,이승민 글 ;윤태규 그림,위즈덤하우스,2023,9791171710096,74810,22,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32917/84/cover/k122936834_1.jpg,https://data4library.kr/bookV?seq=6794880,902
1226,1224,이야기빵 ,임화선 씀 ;민승지 그림,소원나무,2023,9791193207031,74810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32087/45/cover/k042834198_1.jpg,https://data4library.kr/bookV?seq=6734001,902
1227,1227,섬에 있는 서점 :개브리얼 제빈 장편소설 ,지은이: 개브리얼 제빈 ;옮긴이: 엄일녀,문학동네,2017,9788954648301,03840,,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/11867/57/cover/8954648304_1.jpg,https://data4library.kr/bookV?seq=3630006,901
1228,1228,태양 왕 수바 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,2023,9788901271323,74800,50,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31642/59/cover/890127132x_3.jpg,https://data4library.kr/bookV?seq=6690725,900
1229,1228,"스물아홉 생일, 1년 후 죽기로 결심했다 ",하야마 아마리 지음 ;장은주 옮김,위즈덤하우스,2012,9788959136896,03830,,838,문학 > 일본문학 > 르포르타주 및 기타,http://image.aladin.co.kr/product/12354/77/cover/k612531359_1.jpg,https://data4library.kr/bookV?seq=1857068,900
1230,1228,방과 후 ,히가시노 게이고 지음 ;양윤옥 옮김,소미미디어,2019,9791163898078,03830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/19532/89/cover/k192635021_1.jpg,https://data4library.kr/bookV?seq=5434124,900
1231,1231,그것만 있을 리가 없잖아 ,요시타케 신스케 글·그림 ;고향옥 옮김,김영사,2019,9788934995357,77830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/19317/6/cover/8934995351_1.jpg,https://data4library.kr/bookV?seq=5414732,899
1232,1231,나는 너무 평범해 ,김영진 글·그림,길벗어린이,2021,9788955826340,74810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/28329/66/cover/8955826346_1.jpg,https://data4library.kr/bookV?seq=6337508,899
1233,1231,(처음 읽는) 삼국지,원작: 나관중 ;그림: 한현동,미래엔,2024,9791173111402,77820,1,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/product/35290/0/cover200/k072934653_1.jpg,https://data4library.kr/bookV?seq=6980881,899
1234,1234,신참자 ,히가시노 게이고 지음 ;김난주 옮김,재인,2012,9788990982469,03830,,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/068/640/06864090.jpg?type=m1&udate=20130321,https://data4library.kr/bookV?seq=1238663,898
1235,1234,고래빙수 ,글·그림: 문채빈,미래엔,2020,9791164135752,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/24775/25/cover/k002631723_1.jpg,https://data4library.kr/bookV?seq=5730807,898
1236,1236,디스코 팡팡 소시지 :박세랑 그림책 ,글·그림: 박세랑,Fika Junior(피카주니어),2022,9791197419164,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30749/83/cover/k702830458_1.jpg,https://data4library.kr/bookV?seq=6613440,897
1237,1237,비행기가 부웅부웅 ,구도 노리코 글·그림 ;윤수정 옮김,책읽는곰,2017,9791158360511,77830,31,833.6,문학 > 일본문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/124/812/12481274.jpg?type=m1&udate=20170923,https://data4library.kr/bookV?seq=3540997,896
1238,1238,지구 생물체는 항복하라 :정보라 연작소설집 ,지은이: 정보라,인플루엔셜,2024,9791168341630,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33299/68/cover/k362938385_1.jpg,https://data4library.kr/bookV?seq=6823555,895
1239,1238,고래눈이 내리다 :김보영 소설집 ,지은이: 김보영,인플루엔셜,2025,9791168342880,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/36423/24/cover200/k162039192_1.jpg,https://data4library.kr/bookV?seq=7063754,895
1240,1238,내 친구 ㅇㅅㅎ :김지영 그림책 ,글·그림: 김지영,사계절(사계절출판사),2023,9791169811705,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32898/54/cover/k352936623_1.jpg,https://data4library.kr/bookV?seq=6793831,895
1241,1238,다정소감 :김혼비 산문집 ,지은이: 김혼비,안온(안온북스),2021,9791197504136,03810,,818,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/28121/4/cover/k732734546_1.jpg,https://data4library.kr/bookV?seq=6317190,895
1242,1242,뼈뼈 사우루스,글·그림: 암모나이트 ;김정화 옮김,미래엔,2018,9791164132560,74830,7,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/21093/5/cover/k642636782_1.jpg,https://data4library.kr/bookV?seq=5491926,894
1243,1243,선더헤드 :닐 셔스터먼 장편소설 ,지은이: 닐 셔스터먼 ;옮긴이: 이수현,열린책들,2023,9788932923055,04840,2,843.6,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/31033/94/cover/8932923051_1.jpg,https://data4library.kr/bookV?seq=6636748,893
1244,1243,살인자의 쇼핑몰 :강지영 장편소설,지은이: 강지영,자음과모음,2023,9788954449298,03810,2,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32130/53/cover/8954449298_1.jpg,https://data4library.kr/bookV?seq=6738252,893
1245,1243,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2021,9791191496727,77820,15,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/product/33100/26/cover/k082937718_1.jpg,https://data4library.kr/bookV?seq=6809677,893
1246,1246,나쁜 씨앗 ,조리 존 글 ;김경희 옮김,길벗어린이,2018,9788955824384,77840,,843,문학 > 영미문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/133/309/13330900.jpg?type=m1&udate=20180222,https://data4library.kr/bookV?seq=3700819,892
1247,1246,오늘이 내일이면 좋겠다 :남유하 에세이 ,지은이: 남유하,사계절(사계절출판사),2025,9791169813488,03810,,814.7,문학 > 한국문학 > 수필,https://image.aladin.co.kr/product/35496/97/cover200/k012035658_1.jpg,https://data4library.kr/bookV?seq=6996299,892
1248,1248,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2021,9791193031490,77820,16,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/product/33583/88/cover/k332939496_1.jpg,https://data4library.kr/bookV?seq=6842347,891
1249,1249,솔이의 추석 이야기 ,글·그림: 이억배,길벗어린이,2011,9788986621198,77810,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/001/803/00180381.jpg?type=m1&udate=20140407,https://data4library.kr/bookV?seq=1871173,890
1250,1250,오늘의 아이스크림 :서지혜 그림책 ,서지혜,책읽는곰,2023,9791158364205,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32153/46/cover/k862834311_1.jpg,https://data4library.kr/bookV?seq=6740306,889
1251,1250,발자국 탐정 왈녹,백연화 글 ;지은 그림,지학사,2024,9791162041581,74810,1,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33574/24/cover/k412939296_1.jpg,https://data4library.kr/bookV?seq=6841659,889
1252,1252,구름 주스 ,글·그림: 문채빈,미래엔,2020,9791164134830,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/23769/54/cover/k492639963_1.jpg,https://data4library.kr/bookV?seq=5654080,888
1253,1252,일간 이슬아 수필집 ,이슬아 지음,헤엄 출판사,2020,9791196589103,03810,,818,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/17725/17/cover/k292534936_2.jpg,https://data4library.kr/bookV?seq=5356564,888
1254,1254,눈물상자 ,한강 글 ;봄로야 그림,문학동네,2008,9788954605816,03810,,813.8,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/217/37/cover/8954605818_1.jpg,https://data4library.kr/bookV?seq=2207410,887
1255,1254,우주에서 가장 행복한 100층 로켓 ,글·그림: 마이크 스미스 ;옮김: 노은정,이퍼블릭,2021,9791166373633,77840,,843,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/28129/55/cover/k582734251_1.jpg,https://data4library.kr/bookV?seq=6319131,887
1256,1254,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2021,9791191496680,77820,13,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/product/32150/50/cover/k942834216_1.jpg,https://data4library.kr/bookV?seq=6739958,887
1257,1257,달걀 탈출 놀이 ,조리 존 글 ;김경희 옮김,길벗어린이,2024,9788955827446,74800,,843,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/33412/89/cover/895582744x_1.jpg,https://data4library.kr/bookV?seq=6832280,886
1258,1258,오싹오싹 키즈 카페 :김용희 그림책 ,김용희,책읽는곰,2024,9791158365097,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35360/76/cover200/k932035990_1.jpg,https://data4library.kr/bookV?seq=6986759,884
1259,1258,계란말이 버스 ,김규정 글 그림,보리,2019,9791163140573,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/20249/23/cover/k112635852_1.jpg,https://data4library.kr/bookV?seq=5460459,884
1260,1260,시간이 있었으면 좋겠다 :김신지 에세이 ,지은이: 김신지,잠비,2023,9791198068408,03810,,818,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/30842/55/cover/k622831377_1.jpg,https://data4library.kr/bookV?seq=6619714,883
1261,1261,해리포터 :아즈카반의 죄수 ,J.K. 롤링 지음 ;강동혁 옮김,문학수첩,2019,9788983927668,04840,31,843.5,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/21574/12/cover/8983927666_2.jpg,https://data4library.kr/bookV?seq=5529765,882
1262,1262,할머니의 용궁 여행 ,권민조 글·그림,천개의바람,2020,9791190077439,77810,91,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/23678/35/cover/k442638935_1.jpg,https://data4library.kr/bookV?seq=5645091,881
1263,1262,새 마음으로 :이슬아의 이웃 어른 인터뷰 ,글: 이슬아,헤엄 출판사,2021,9791197634109,03810,,818,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/28291/88/cover/k472835091_2.jpg,https://data4library.kr/bookV?seq=6333586,881
1264,1264,천둥 꼬마 선녀 번개 꼬마 선녀,한강 글;진선미 그림,문학동네,2007,9788954602792,77810,,813.6,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/88/95/cover/8954602797_1.jpg,https://data4library.kr/bookV?seq=2094506,880
1265,1264,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,2019,9791164062270,74830,7,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/24394/32/cover/k412630313_1.jpg,https://data4library.kr/bookV?seq=5699900,880
1266,1264,유령해마 :문목하 장편소설 ,지은이: 문목하,아작,2019,9791190394079,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/21416/26/cover/k642636893_1.jpg,https://data4library.kr/bookV?seq=5515487,880
1267,1264,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2021,9791193031520,77820,19,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/img/noimg_b.gif,https://data4library.kr/bookV?seq=6961867,880
1268,1268,(흥분하지 않고 우아하게 리드하는) 말센스 ,셀레스트 헤들리 지음 ;김성환 옮김,스몰빅미디어,2019,9791187165460,03190,,802.56,"문학 > 문학 > 문장작법, 수사학",https://image.aladin.co.kr/product/17893/53/cover/k082534832_1.jpg,https://data4library.kr/bookV?seq=5358981,878
1269,1269,살인의 문,지은이: 히가시노 게이고 ;옮긴이: 이혁재,재인,2018,9788990982735,04830,2,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/16439/6/cover/8990982731_3.jpg,https://data4library.kr/bookV?seq=3871692,877
1270,1269,뼈뼈 사우루스,글·그림: 암모나이트 ;김정화 옮김,미래엔,2018,9791164132034,74830,6,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/20426/44/cover/k862635352_1.jpg,https://data4library.kr/bookV?seq=5466237,877
1271,1269,몸몸 ,지은이: 박서련,위즈덤하우스,2024,9791171717224,04810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35223/57/cover200/k382934730_1.jpg,https://data4library.kr/bookV?seq=6977859,877
1272,1272,인생의 베일,서머싯 몸 [지음];황소연 옮김,민음사,2007,9788937461378,04800,137,843,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/88/15/cover/8937461374_3.jpg,https://data4library.kr/bookV?seq=2405540,876
1273,1272,주름 때문이야 :서영 그림책 ,글·그림: 서영,다그림책,2023,9791198468307,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32628/76/cover/k552935457_1.jpg,https://data4library.kr/bookV?seq=6775129,876
1274,1274,위풍당당 여우 꼬리,손원평 글 ;만물상 그림,창비,2021,9788936448493,74810,4,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32509/16/cover/8936448498_1.jpg,https://data4library.kr/bookV?seq=6765746,875
1275,1274,뼈뼈 사우루스,글·그림: 암모나이트 ;김정화 옮김,미래엔,2018,9791164136117,74830,10,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/25350/14/cover/k572633609_1.jpg,https://data4library.kr/bookV?seq=5779941,875
1276,1274,엄마가 문어로 변했어! ,아슬르 페르케르 글 ;베튤 튼클르츠 옮김,스푼북,2024,9791165815363,73830,,839.45,문학 > 일본문학 > 기타 아시아 제문학,https://image.aladin.co.kr/product/34153/51/cover200/k512931492_1.jpg,https://data4library.kr/bookV?seq=6893802,875
1277,1274,"여자 둘이 살고 있습니다 :혼자도 결혼도 아닌, 조립식 가족의 탄생 ","지은이: 김하나,황선우",위즈덤하우스,2019,9791189709815,03810,,818,문학 > 한국문학 > 르포르타주 및 기타,https://image.aladin.co.kr/product/18228/18/cover/s292534548_1.jpg,https://data4library.kr/bookV?seq=5367455,875
1278,1278,이렇게 작지만 확실한 행복 :무라카미 하루키 감성 에세이 ,지은이: 무라카미 하루키 ;옮긴이: 김진욱,문학사상,2024,9788970125930,03830,,834,문학 > 일본문학 > 수필,https://image.aladin.co.kr/product/34082/41/cover200/8970125930_1.jpg,https://data4library.kr/bookV?seq=6888941,874
1279,1278,마음버스 ,글: 김유 ;그림: 소복이,천개의바람,2022,9791165732257,77810,122,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/29112/26/cover/k822837265_1.jpg,https://data4library.kr/bookV?seq=6427524,874
1280,1278,돈방석 목욕탕 ,글: 성주희 ;그림: 박현주,소원나무,2024,9791193207505,74810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/34041/83/cover200/k382931076_1.jpg,https://data4library.kr/bookV?seq=6884004,874
1281,1281,개미 :베르나르 베르베르 장편소설,지은이: 베르나르 베르베르 ;옮긴이: 이세욱,열린책들,2013,9788932903507,04860,1,863,문학 > 프랑스문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/002/156/00215654.jpg?type=m1&udate=20151203,https://data4library.kr/bookV?seq=2373084,873
1282,1281,면도날 ,지은이: 서머싯 몸 ;옮긴이: 안진환,민음사,2009,9788937462146,04800,,843,문학 > 영미문학 > 소설,http://image.aladin.co.kr/product/421/38/cover/8937462141_2.jpg,https://data4library.kr/bookV?seq=2442424,873
1283,1281,세상에서 가장 행복한 100층 버스 ,글·그림: 마이크 스미스 ;옮김: 노은정,이퍼블릭,2013,9788964808719,77840,,843,문학 > 영미문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/071/661/07166134.jpg?type=m1&udate=20150715,https://data4library.kr/bookV?seq=1932331,873
1284,1284,(간니닌니) 마법의 도서관 :명작 속으로 떠나는 판타지 동화 여행,"글: 지유리,그림: 이경희",아울북(북이십일 아울북),2020,9788950985875,74800,1,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/23228/89/cover/895098587x_1.jpg,https://data4library.kr/bookV?seq=5594191,872
1285,1284,온 더 볼 =On the ball,성완 글 ;돌만 그림,다산북스,2023,9791130698137,74810,1,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31358/98/cover/k152832093_1.jpg,https://data4library.kr/bookV?seq=6659925,872
1286,1284,(진짜 일 학년) 책가방을 지켜라! ,신순재 글 ;안은진 그림,천개의바람,2017,9791187287254,77810,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/10009/93/cover/k152536467_1.jpg,https://data4library.kr/bookV?seq=3406203,872
1287,1287,죄와 벌,지은이: 표도르 도스토예프스키 ;옮긴이: 김연경,민음사,2012,9788937462849,04800,284,892.83,문학 > 기타 제문학 > 인도-유럽계문학,http://image.aladin.co.kr/product/1621/17/cover/8937462842_2.jpg,https://data4library.kr/bookV?seq=2610583,871
1288,1287,고마워! 괜찮아 아저씨 ,김경희 글·그림,비룡소,2025,9788949105772,74800,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35994/24/cover200/8949105772_1.jpg,https://data4library.kr/bookV?seq=3243855,871
1289,1287,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2021,9791191496697,77820,14,823.5,문학 > 중국문학 > 소설,https://image.aladin.co.kr/product/32698/88/cover/k492936663_1.jpg,https://data4library.kr/bookV?seq=6776890,871
1290,1290,엄마가 유령이 되었어! ,노부미 글·그림 ;이기웅 옮김,길벗어린이,2016,9788955823509,77830,,833.6,문학 > 일본문학 > 소설,http://image.aladin.co.kr/product/8350/97/cover/8955823509_1.jpg,https://data4library.kr/bookV?seq=3153716,870
1291,1290,비밀 ,히가시노 게이고 지음 ;양윤옥 옮김,소미미디어,2021,9791138400428,03830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/27539/67/cover/k972733399_1.jpg,https://data4library.kr/bookV?seq=6046429,870
1292,1290,세상에서 가장 힘이 센 말 ,이현정 글 ;이철민 그림,달달books(달달북스),2020,9791196981600,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/24428/22/cover/k532630732_1.jpg,https://data4library.kr/bookV?seq=5705593,870
1293,1293,사계절 목욕탕 ,글·그림: 김효정,웅진주니어,2021,9788901250205,74810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27045/56/cover/8901250209_1.jpg,https://data4library.kr/bookV?seq=5969260,869
1294,1293,수레바퀴 아래서 ,지은이: 헤르만 헤세 ;옮긴이: 김이섭,민음사,2001,9788937460500,04850,50,853,문학 > 독일문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/000/051/00005191.jpg?type=m1&udate=20130208,https://data4library.kr/bookV?seq=2376131,869
1295,1293,뼈뼈 사우루스,글·그림: 암모나이트 ;김정화 옮김,미래엔,2018,9791164134335,74830,8,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/22900/16/cover/k622636944_1.jpg,https://data4library.kr/bookV?seq=5586281,869
1296,1296,당근 밭의 수상한 발자국 ,선시야 글 ;심보영 그림,김영사,2022,9788934942559,73810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/30085/56/cover/893494255x_1.jpg,https://data4library.kr/bookV?seq=6555016,868
1297,1296,느리게 가는 마음 :윤성희 소설집 ,지은이: 윤성희,창비,2025,9788936439682,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/35924/58/cover200/8936439685_1.jpg,https://data4library.kr/bookV?seq=7021289,868
1298,1296,(2024 제15회) 젊은작가상 수상작품집 ,"지은이: 김멜라,전지영",문학동네,2024,9788954638746,03810,15,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33711/13/cover/8954638740_1.jpg,https://data4library.kr/bookV?seq=6854379,868
1299,1299,날씨 상점 ,글·그림: 토마쓰리,웅진씽크빅,2023,9788901272788,,102,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31888/31/cover/8901272784_1.jpg,https://data4library.kr/bookV?seq=6713615,867
1300,1299,나는 내가 좋아,류혜인 글;이지은 그림,,2016,9788927187035,74810,12,808.9,"문학 > 문학 > 전집, 총서",,https://data4library.kr/bookV?seq=3264885,867
1301,1299,내 인생 최악의 일주일,"지은이: 이바 아모리스,옮긴이: 김영진",비룡소,2024,9788949144528,74800,2,843,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/35090/28/cover200/8949144522_1.jpg,https://data4library.kr/bookV?seq=6968260,867
1302,1299,(한밤중) 달빛 식당 ,이분희 글 ;윤태규 그림,비룡소,2018,9788949161969,74800,,813.7,문학 > 한국문학 > 소설,https://bookthumb-phinf.pstatic.net/cover/134/248/13424876.jpg?type=m1&udate=20180427,https://data4library.kr/bookV?seq=3722124,867
1303,1299,참을 수 없어 :변보라 그림책 ,글·그림: 변보라,달리,2023,9788959984671,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32054/92/cover/8959984671_1.jpg,https://data4library.kr/bookV?seq=6729059,867
1304,1299,드래곤 마스터,글: 트레이시 웨스트 ;옮김: 윤영,다산북스,2023,9791130696829,74840,2,843,문학 > 영미문학 > 소설,https://image.aladin.co.kr/product/31653/95/cover/k692833573_1.jpg,https://data4library.kr/bookV?seq=6692753,867
1305,1305,외사랑 ,저자: 히가시노 게이고 ;옮긴이: 민경욱,소미미디어,2022,9791138413251,03830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/30149/75/cover/k642839488_1.jpg,https://data4library.kr/bookV?seq=6561640,866
1306,1305,탱크 :김희재 장편소설 ,지은이: 김희재,한겨레엔,2023,9791160405422,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/32090/61/cover/k922834195_1.jpg,https://data4library.kr/bookV?seq=6734072,866
1307,1305,수상한 놀이공원 천옥원 :전천당 번외편 ,글: 히로시마 레이코 ;옮긴이: 김정화,길벗스쿨,2023,9791164065547,73830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/32057/52/cover/k062834799_1.jpg,https://data4library.kr/bookV?seq=6729226,866
1308,1308,어떤 구름 :종종 그림책 ,글·그림: 종종,Fika Junior(피카주니어),2024,9791192869186,77810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/33922/57/cover200/k302930935_1.jpg,https://data4library.kr/bookV?seq=6874556,864
1309,1309,"타세요, 타! :허아성 그림책 ",지은이: 허아성,국민서관,2024,9788911130849,77810,,813.7,문학 > 한국문학 > 소설,https://shopping-phinf.pstatic.net/main_4675165/46751653624.20240331070959.jpg,https://data4library.kr/bookV?seq=6855683,861
1310,1309,아가씨와 밤 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2018,9788984373617,03860,,863,문학 > 프랑스문학 > 소설,https://image.aladin.co.kr/product/17399/39/cover/8984373613_1.jpg,https://data4library.kr/bookV?seq=5242851,861
1311,1311,유성의 인연 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2020,9788972751496,04830,1,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/23155/7/cover/8972751499_1.jpg,https://data4library.kr/bookV?seq=5590943,860
1312,1311,꿈에서 맛본 똥파리 ,지은이: 백희나,책읽는곰,2014,9791185564128,77810,,813.7,문학 > 한국문학 > 소설,http://image.aladin.co.kr/product/4296/38/cover/1185564128_1.jpg,https://data4library.kr/bookV?seq=2645754,860
1313,1311,스프링 =온다 리쿠 장편소설 ,지은이: 온다 리쿠 ;옮긴이: 이지수,클레이하우스,2025,9791193235447,03830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/35569/32/cover200/k292036472_1.jpg,https://data4library.kr/bookV?seq=7001239,860
1314,1314,엄마 도감 :권정민 그림책 ,글·그림: 권정민,웅진씽크빅,2021,9788901251509,74800,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/27593/78/cover/8901251507_1.jpg,https://data4library.kr/bookV?seq=6050073,859
1315,1314,겨울 방학 :최진영 소설 ,지은이: 최진영,민음사,2019,9788937479779,03810,,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/21354/34/cover/893747977x_2.jpg,https://data4library.kr/bookV?seq=5514835,859
1316,1314,오지랖 도깨비 오지랑,김혜정 글 ;신민재 그림,다산북스,2022,9791130697659,74810,2,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31339/23/cover/k462832897_1.jpg,https://data4library.kr/bookV?seq=6659507,859
1317,1314,태도에 관하여 :임경선 에세이 ,지은이: 임경선,한겨레출판,2018,9791160402001,03810,,814.7,문학 > 한국문학 > 수필,https://image.aladin.co.kr/product/17191/43/cover/k352534895_1.jpg,https://data4library.kr/bookV?seq=5230016,859
1318,1318,펭귄 호텔 ,글·그림: 우시쿠보 료타 ;옮김: 고향옥,알에이치코리아,2018,9788925564883,77830,,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/17391/49/cover/8925564882_1.jpg,https://data4library.kr/bookV?seq=5242505,858
1319,1318,(권일용 프로파일러의) 사라진 셜록 홈즈 ,글: 한주이 ;원작: 아서 코난 도일,아울북(북이십일 아울북),2023,9788950974961,74810,1,813.7,문학 > 한국문학 > 소설,https://image.aladin.co.kr/product/31997/93/cover/8950974967_1.jpg,https://data4library.kr/bookV?seq=6723802,858
1320,1318,별의 커비 :스타 얼라이즈,다카세 미에 글 ;현승희 옮김,해피북스투유,2022,9791164797226,74830,1,833.6,문학 > 일본문학 > 소설,https://image.aladin.co.kr/product/29837/89/cover/k042838822_1.jpg,https://data4library.kr/bookV?seq=6528915,858
